1775931995.0410118,1,30,60,45,0.0,0.0
1775932014.1672301,2,28,55,20,0.0,0.0
1775932034.8305707,3,38,50,50,0.0,0.0
1775932053.347811,4,26,70,65,0.0,0.0
1775932086.2948108,4,26,70,95,0.0,0.0
1775932119.2341213,2,26,70,15,0.0,0.0
1775932135.607468,3,36,70,45,0.0,0.0
1775932176.743186,1,30,60,25,0.0,0.0
1775932350.3450668,1,10,80,55,0.0,0.0
1775932408.2504458,1,10,80,55,0.0,0.0
1775932420.588623,2,30,80,55,0.0,0.0
1775932476.2357779,3,3,3,3,0.0,0.0
1775932492.5465639,4,4,4,4,0.0,0.0
1775932581.6386094,4,4,4,4,0.0,0.0
1775932593.9623623,3,3,3,3,0.0,0.0
1775932612.390712,2,2,2,2,0.0,0.0
1775932628.6770382,1,1,1,1,0.0,0.0
1775933259.391851,1,1,1,1,479.3333333333333,80.49111111111111
1775933267.5652342,2,2,2,2,908.5333333333333,103.55333333333333
1775933279.8061812,3,3,3,3,1368.5333333333333,138.03333333333333
1775933296.1187415,4,4,4,4,1605.0666666666666,186.60444444444443
1775933510.7423818,4,4,4,4,3568.852890920772,80.70444444444445
1775933514.8235269,3,3,3,3,3109.7361978257854,87.06666666666666
1775933520.9403248,2,2,2,2,3698.8700866290656,102.16
1775933529.092392,1,1,1,1,2841.6041323689983,119.53999999999999
1775933699.531231,2,2,2,2,3646.316428236348,17.882113821138216
1775933703.6129432,3,3,3,3,3708.198896164705,25.465447154471548
1775933709.7296793,4,4,4,4,3547.8618311410287,39.94918699186992
1775934359.3528624,1,0.0,0.0,636,0.0,343.06504065040673
1775934371.6977613,1,0.0,0.0,637,0.48609258398938004,343.06707317073193
1775934379.8613772,1,0.0,0.0,637,0.0,343.06707317073193
1775934388.0242882,1,0.0,0.0,648,0.0,343.06707317073193
1775934571.6717167,1,0.0,0.0,38,0.0,0.0
1775934579.836019,1,0.0,0.0,39,1374.7551624926357,8.469512195121952
1775934587.9898622,1,0.0,0.0,37,0.0,8.469512195121952
1775934596.1428025,1,0.0,0.0,38,0.0,8.469512195121952
1775934604.296642,1,0.0,0.0,38,0.0,8.469512195121952
1775934612.4501696,1,0.0,0.0,21,0.0,8.469512195121952
1775934620.604042,1,0.0,0.0,31,0.0,8.469512195121952
1775934628.7581902,1,0.0,0.0,37,0.0,8.469512195121952
1775934645.2640812,1,0.0,0.0,37,0.0,8.469512195121952
1775934649.3410304,1,0.0,0.0,37,0.0,8.469512195121952
1775934653.4186046,1,0.0,0.0,37,0.0,8.469512195121952
1775934661.5732536,1,0.0,0.0,37,0.0,8.469512195121952
1775934669.72579,1,0.0,0.0,37,0.0,8.469512195121952
1775934677.8822439,1,0.0,0.0,37,0.0,8.469512195121952
1775934686.035616,1,0.0,0.0,37,0.0,8.469512195121952
1775934698.2657738,1,0.0,0.0,37,0.0,8.469512195121952
1775934702.3434236,1,0.0,0.0,37,0.0,8.469512195121952
1775934710.5973506,1,0.0,0.0,38,0.0,8.469512195121952
1775934718.7509289,1,31.0,35.0,37,0.0,8.469512195121952
1775934726.9107518,1,31.0,35.0,39,0.0,8.469512195121952
1775934735.071192,1,31.0,35.0,38,0.0,8.469512195121952
1775934743.231765,1,31.0,35.0,38,0.0,8.469512195121952
1775934751.3920257,1,31.0,35.0,37,0.0,8.469512195121952
1775934759.552644,1,31.0,35.0,39,0.0,8.469512195121952
1775934763.6333325,1,30.9,35.0,37,0.0,8.469512195121952
1775934771.893263,1,30.9,34.0,37,0.0,8.469512195121952
1775934780.053975,1,30.9,34.0,37,0.0,8.469512195121952
1775934788.2142842,1,31.0,34.0,40,0.0,8.469512195121952
1775934796.3742738,1,30.9,34.0,38,0.0,8.469512195121952
1775934804.5343173,1,30.9,34.0,38,0.0,8.469512195121952
1775934812.6955466,1,30.9,34.0,37,0.0,8.469512195121952
1775934820.8565676,1,30.9,34.0,36,0.0,8.469512195121952
1775934829.0163074,1,30.9,34.0,38,0.0,8.469512195121952
1775934837.1764565,1,30.9,34.0,38,0.0,8.469512195121952
1775934845.3360114,1,30.9,34.0,37,0.0,8.469512195121952
1775934853.4961104,1,30.9,34.0,38,0.0,8.469512195121952
1775934861.6594608,1,30.9,34.0,39,0.0,8.469512195121952
1775934869.8206549,1,30.9,34.0,37,0.0,8.469512195121952
1775934882.0606318,1,30.9,34.0,37,0.0,8.469512195121952
1775934886.1409051,1,30.9,34.0,37,0.0,8.469512195121952
1775934894.401154,1,30.9,34.0,38,0.0,8.469512195121952
1775934902.561297,1,30.9,34.0,38,0.0,8.469512195121952
1775934914.901085,1,30.9,34.0,38,0.0,8.469512195121952
1775934918.9816885,1,30.8,34.0,37,0.0,8.469512195121952
1775934927.2425473,1,30.9,34.0,37,0.0,8.469512195121952
1775934935.402909,1,30.9,34.0,37,0.0,8.469512195121952
1775934943.5636685,1,30.9,34.0,99,0.0,8.469512195121952
1775934951.723752,1,30.9,34.0,99,0.0,8.469512195121952
1775934959.8839931,1,30.9,34.0,100,0.0,8.469512195121952
1775934968.048393,1,30.9,34.0,100,0.0,8.469512195121952
1775934976.2126167,1,30.9,34.0,100,0.0,8.469512195121952
1775934980.2946725,1,30.9,34.0,100,0.0,8.469512195121952
1775934988.5586545,1,30.9,34.0,100,0.0,8.469512195121952
1775934996.7232356,1,30.9,34.0,100,0.0,8.469512195121952
1775935004.887655,1,30.9,34.0,100,0.0,8.469512195121952
1775935013.049677,1,30.9,34.0,100,0.0,8.469512195121952
1775935021.2129,1,30.9,33.0,100,0.0,8.469512195121952
1775935029.376416,1,30.9,33.0,100,0.0,8.469512195121952
1775935037.53891,1,30.9,33.0,100,0.0,8.469512195121952
1775935045.7028234,1,30.9,33.0,100,0.0,8.469512195121952
1775935053.8656785,1,30.9,33.0,100,0.0,8.469512195121952
1775935066.1093156,1,30.9,34.0,100,0.0,8.469512195121952
1775935070.192372,1,30.9,34.0,100,0.0,8.469512195121952
1775935078.4557047,1,30.9,33.0,57,0.0,8.469512195121952
1775935086.616319,1,31.0,33.0,51,0.0,8.469512195121952
1775935094.777092,1,30.9,33.0,47,0.0,8.469512195121952
1775935102.937445,1,30.9,34.0,45,0.0,8.469512195121952
1775935111.0970256,1,31.0,33.0,45,0.0,8.469512195121952
1775935119.2565823,1,31.0,33.0,46,0.0,8.469512195121952
1775935127.4171646,1,31.0,34.0,45,0.0,8.469512195121952
1775935135.5777428,1,31.0,33.0,43,0.0,8.469512195121952
1775935143.7382057,1,31.0,34.0,44,0.0,8.469512195121952
1775935151.8982317,1,31.0,34.0,41,0.0,8.469512195121952
1775935160.0588775,1,31.0,33.0,40,0.0,8.469512195121952
1775935168.2173102,1,31.0,33.0,39,0.0,8.469512195121952
1775935176.377399,1,31.0,33.0,39,0.0,8.469512195121952
1775935188.6169343,1,31.0,33.0,39,0.0,8.469512195121952
1775935192.6969557,1,31.0,33.0,39,0.0,8.469512195121952
1775935200.9579475,1,31.0,34.0,39,0.0,8.469512195121952
1775935309.3579054,1,31.2,33.0,38,0.0,0.0
1775935317.384035,1,31.2,33.0,38,0.0,0.0
1775935325.4920235,1,31.2,33.0,37,0.0,0.0
1775935333.4803367,1,31.2,32.0,100,0.0,0.0
1775935341.5215456,1,31.2,32.0,100,0.0,0.0
1775935350.5803695,1,31.2,32.0,56,0.0,0.0
1775935358.6153054,1,31.2,32.0,49,0.0,0.0
1775935366.636627,1,31.2,32.0,45,0.0,0.0
1775935374.665676,1,31.2,32.0,45,0.0,0.0
1775935382.6954925,1,31.2,32.0,45,0.0,0.0
1775935390.7212274,1,31.2,33.0,45,0.0,0.0
1775935398.7502387,1,31.2,33.0,45,0.0,0.0
1775935406.7796712,1,31.2,32.0,43,0.0,0.0
1775935414.8062913,1,31.2,33.0,43,0.0,0.0
1775935422.8397326,1,31.2,32.0,43,0.0,0.0
1775935430.892446,1,31.2,32.0,42,0.0,0.0
1775935438.8920717,1,31.2,33.0,42,0.0,0.0
1775935446.9209802,1,31.2,32.0,43,0.0,0.0
1775935454.9460244,1,31.2,32.0,44,0.0,0.0
1775935462.9802392,1,31.2,32.0,42,0.0,0.0
1775935471.0046263,1,31.2,33.0,43,0.0,0.0
1775935479.0362015,1,31.2,32.0,41,0.0,0.0
1775935487.0941365,1,31.2,32.0,40,0.0,0.0
1775935495.090451,1,31.2,32.0,40,0.0,0.0
1775935503.1359715,1,31.2,32.0,40,0.0,0.0
